34;2021-11-16 10:03:09.350053
45;2021-11-16 10:03:10.394990
23;2021-11-16 10:03:11.440789
31;2021-11-16 10:03:12.486698
30;2021-11-16 10:03:13.528021
41;2021-11-16 10:03:14.570170
30;2021-11-16 10:03:15.613352
40;2021-11-16 10:03:16.658047
32;2021-11-16 10:03:17.699989
21;2021-11-16 10:03:18.741079
24;2021-11-16 10:03:19.788485
27;2021-11-16 10:03:20.833713
34;2021-11-16 10:03:21.875012
25;2021-11-16 10:03:22.920158
31;2021-11-16 10:03:23.963687
43;2021-11-16 10:03:25.004861
32;2021-11-16 10:03:26.051735
36;2021-11-16 10:03:27.093043
24;2021-11-16 10:03:28.139091
34;2021-11-16 10:03:29.192606
22;2021-11-16 10:03:30.236400
31;2021-11-16 10:03:31.278796
23;2021-11-16 10:03:32.318261
31;2021-11-16 10:03:33.362664
33;2021-11-16 10:03:34.406721
27;2021-11-16 10:03:35.447711
37;2021-11-16 10:03:36.487741
32;2021-11-16 10:03:37.528858
25;2021-11-16 10:03:38.570669
26;2021-11-16 10:03:39.610475
22;2021-11-16 10:03:40.652244
44;2021-11-16 10:03:41.698209
29;2021-11-16 10:03:42.739494
43;2021-11-16 10:03:43.785815
33;2021-11-16 10:03:44.845828
35;2021-11-16 10:03:45.895889
36;2021-11-16 10:03:46.936095
34;2021-11-16 10:03:47.979254
39;2021-11-16 10:03:49.022717
20;2021-11-16 10:03:50.067557
22;2021-11-16 10:03:51.116674
36;2021-11-16 10:03:52.157696
38;2021-11-16 10:03:53.204411
20;2021-11-16 10:03:54.253676
32;2021-11-16 10:03:55.295216
21;2021-11-16 10:03:56.338277
45;2021-11-16 10:03:57.386691
30;2021-11-16 10:03:58.426770
29;2021-11-16 10:03:59.471693
24;2021-11-16 10:04:00.510729
43;2021-11-16 10:04:01.556225
23;2021-11-16 10:04:02.598856
26;2021-11-16 10:04:03.643053
32;2021-11-16 10:04:04.685498
34;2021-11-16 10:04:05.730306
25;2021-11-16 10:04:06.772383
20;2021-11-16 10:04:07.816714
43;2021-11-16 10:04:08.862203
38;2021-11-16 10:04:09.903674
36;2021-11-16 10:04:10.950669
42;2021-11-16 10:04:11.997231
24;2021-11-16 10:04:13.037774
36;2021-11-16 10:04:14.081725
41;2021-11-16 10:04:15.123012
33;2021-11-16 10:04:16.161690
38;2021-11-16 10:04:17.207736
27;2021-11-16 10:04:18.250864
38;2021-11-16 10:04:19.292695
25;2021-11-16 10:04:20.333009
37;2021-11-16 10:04:21.373889
44;2021-11-16 10:04:22.416015
21;2021-11-16 10:04:23.457894
38;2021-11-16 10:04:24.499127
33;2021-11-16 10:04:25.543944
28;2021-11-16 10:04:26.591602
24;2021-11-16 10:04:27.639768
29;2021-11-16 10:04:28.683085
44;2021-11-16 10:04:29.724922
31;2021-11-16 10:04:30.767775
44;2021-11-16 10:04:31.808348
44;2021-11-16 10:04:32.848575
29;2021-11-16 10:04:33.891204
28;2021-11-16 10:04:34.932668
28;2021-11-16 10:04:35.977867
20;2021-11-16 10:04:37.017261
37;2021-11-16 10:04:38.063231
27;2021-11-16 10:04:39.106736
43;2021-11-16 10:04:40.149661
40;2021-11-16 10:04:41.193761
23;2021-11-16 10:04:42.237862
31;2021-11-16 10:04:43.280424
27;2021-11-16 10:04:44.320945
29;2021-11-16 10:04:45.374711
33;2021-11-16 10:04:46.415672
26;2021-11-16 10:04:47.459791
35;2021-11-16 10:04:48.501683
29;2021-11-16 10:04:49.546085
36;2021-11-16 10:04:50.586932
43;2021-11-16 10:04:51.627792
26;2021-11-16 10:04:52.668669
37;2021-11-16 10:04:53.711702
31;2021-11-16 10:04:54.752521
42;2021-11-16 10:04:55.790652
38;2021-11-16 10:04:56.834978
27;2021-11-16 10:04:57.878722
35;2021-11-16 10:04:58.921020
34;2021-11-16 10:04:59.963906
24;2021-11-16 10:05:01.006921
27;2021-11-16 10:05:02.049592
22;2021-11-16 10:05:03.092120
35;2021-11-16 10:05:04.135589
44;2021-11-16 10:05:05.179990
34;2021-11-16 10:05:06.224637
28;2021-11-16 10:05:07.267519
22;2021-11-16 10:05:08.309887
21;2021-11-16 10:05:09.351662
28;2021-11-16 10:05:10.394254
33;2021-11-16 10:05:11.440893
32;2021-11-16 10:05:12.482669
36;2021-11-16 10:05:13.525810
26;2021-11-16 10:05:14.574545
20;2021-11-16 10:05:15.618015
20;2021-11-16 10:05:16.659683
24;2021-11-16 10:05:17.704559
44;2021-11-16 10:05:18.746940
30;2021-11-16 10:05:19.788307
44;2021-11-16 10:05:20.825951
21;2021-11-16 10:05:21.866020
30;2021-11-16 10:05:22.915904
37;2021-11-16 10:05:23.959243
42;2021-11-16 10:05:25.003661
26;2021-11-16 10:05:26.054085
42;2021-11-16 10:05:27.108558
31;2021-11-16 10:05:28.154662
38;2021-11-16 10:05:29.200068
27;2021-11-16 10:05:30.241635
33;2021-11-16 10:05:31.285104
40;2021-11-16 10:05:32.327213
26;2021-11-16 10:05:33.368551
28;2021-11-16 10:05:34.409580
30;2021-11-16 10:05:35.454701
39;2021-11-16 10:05:36.496618
43;2021-11-16 10:05:37.546041
21;2021-11-16 10:05:38.596305
30;2021-11-16 10:05:39.641683
40;2021-11-16 10:05:40.684354
32;2021-11-16 10:05:41.727823
31;2021-11-16 10:05:42.769621
27;2021-11-16 10:05:43.815686
21;2021-11-16 10:05:44.857406
26;2021-11-16 10:05:45.910911
31;2021-11-16 10:05:46.952767
43;2021-11-16 10:05:47.997269
42;2021-11-16 10:05:49.038739
21;2021-11-16 10:05:50.081598
29;2021-11-16 10:05:51.122943
41;2021-11-16 10:05:52.163932
33;2021-11-16 10:05:53.209264
43;2021-11-16 10:05:54.253072
30;2021-11-16 10:05:55.293998
24;2021-11-16 10:05:56.346673
27;2021-11-16 10:05:57.390030
43;2021-11-16 10:05:58.433962
21;2021-11-16 10:05:59.474577
44;2021-11-16 10:06:00.516739
42;2021-11-16 10:06:01.563575
37;2021-11-16 10:06:02.610159
35;2021-11-16 10:06:03.653634
40;2021-11-16 10:06:04.698854
39;2021-11-16 10:06:05.740673
29;2021-11-16 10:06:06.783872
41;2021-11-16 10:06:07.828798
23;2021-11-16 10:06:08.874671
34;2021-11-16 10:06:09.917272
42;2021-11-16 10:06:10.963007
40;2021-11-16 10:06:12.004554
21;2021-11-16 10:06:13.049601
40;2021-11-16 10:06:14.092376
33;2021-11-16 10:06:15.136587
22;2021-11-16 10:06:16.179567
27;2021-11-16 10:06:17.219593
43;2021-11-16 10:06:18.261672
27;2021-11-16 10:06:19.302690
20;2021-11-16 10:06:20.348656
38;2021-11-16 10:06:21.391660
21;2021-11-16 10:06:22.430618
23;2021-11-16 10:06:23.469829
33;2021-11-16 10:06:24.509659
41;2021-11-16 10:06:25.555655
37;2021-11-16 10:06:26.595736
21;2021-11-16 10:06:27.636676
26;2021-11-16 10:06:28.681798
40;2021-11-16 10:06:29.736660
24;2021-11-16 10:06:30.817665
33;2021-11-16 10:06:32.041661
24;2021-11-16 10:06:33.114661
20;2021-11-16 10:06:34.170191
23;2021-11-16 10:06:35.223607
43;2021-11-16 10:06:36.443605
21;2021-11-16 10:06:37.518606
34;2021-11-16 10:06:38.584605
41;2021-11-16 10:06:39.649602
42;2021-11-16 10:06:40.719604
22;2021-11-16 10:06:41.782601
36;2021-11-16 10:06:42.836605
41;2021-11-16 10:06:43.892604
36;2021-11-16 10:06:44.949939
26;2021-11-16 10:06:46.009940
38;2021-11-16 10:06:47.058921
31;2021-11-16 10:06:48.107891
20;2021-11-16 10:06:49.161886
33;2021-11-16 10:06:50.216892
28;2021-11-16 10:06:51.268892
35;2021-11-16 10:06:52.316494
42;2021-11-16 10:06:53.366492
21;2021-11-16 10:06:54.411496
34;2021-11-16 10:06:55.453492
38;2021-11-16 10:06:56.499497
26;2021-11-16 10:06:57.545512
37;2021-11-16 10:06:58.591678
24;2021-11-16 10:06:59.633680
21;2021-11-16 10:07:00.679679
38;2021-11-16 10:07:01.726683
29;2021-11-16 10:07:02.769678
20;2021-11-16 10:07:03.813641
25;2021-11-16 10:07:04.853637
42;2021-11-16 10:07:05.898604
29;2021-11-16 10:07:06.943602
20;2021-11-16 10:07:07.988603
41;2021-11-16 10:07:09.037607
42;2021-11-16 10:07:10.078602
43;2021-11-16 10:07:11.121607
20;2021-11-16 10:07:12.165602
32;2021-11-16 10:07:13.214602
35;2021-11-16 10:07:14.261609
35;2021-11-16 10:07:15.309609
42;2021-11-16 10:07:16.355607
22;2021-11-16 10:07:17.398604
26;2021-11-16 10:07:18.449954
39;2021-11-16 10:07:19.493954
22;2021-11-16 10:07:20.538953
45;2021-11-16 10:07:21.583955
39;2021-11-16 10:07:22.629953
43;2021-11-16 10:07:23.675005
26;2021-11-16 10:07:24.724002
29;2021-11-16 10:07:25.769001
21;2021-11-16 10:07:26.815001
35;2021-11-16 10:07:27.864999
30;2021-11-16 10:07:28.916002
30;2021-11-16 10:07:29.966000
41;2021-11-16 10:07:31.016219
22;2021-11-16 10:07:32.062239
42;2021-11-16 10:07:33.106489
24;2021-11-16 10:07:34.148006
45;2021-11-16 10:07:35.197006
39;2021-11-16 10:07:36.241831
23;2021-11-16 10:07:37.287724
43;2021-11-16 10:07:38.337725
31;2021-11-16 10:07:39.384243
29;2021-11-16 10:07:40.433245
36;2021-11-16 10:07:41.476247
39;2021-11-16 10:07:42.523246
43;2021-11-16 10:07:43.568245
30;2021-11-16 10:07:44.611245
41;2021-11-16 10:07:45.655996
44;2021-11-16 10:07:46.751034
43;2021-11-16 10:07:47.802034
34;2021-11-16 10:07:48.852029
40;2021-11-16 10:07:49.896030
32;2021-11-16 10:07:50.942987
27;2021-11-16 10:07:51.985108
32;2021-11-16 10:07:53.028160
36;2021-11-16 10:07:54.071186
36;2021-11-16 10:07:55.115667
41;2021-11-16 10:07:56.160733
38;2021-11-16 10:07:57.204753
23;2021-11-16 10:07:58.250908
26;2021-11-16 10:07:59.296145
21;2021-11-16 10:08:00.341175
22;2021-11-16 10:08:01.387638
37;2021-11-16 10:08:02.436643
34;2021-11-16 10:08:03.480687
42;2021-11-16 10:08:04.523684
45;2021-11-16 10:08:05.565184
38;2021-11-16 10:08:06.615210
37;2021-11-16 10:08:07.656170
22;2021-11-16 10:08:08.700036
43;2021-11-16 10:08:09.749033
25;2021-11-16 10:08:10.797319
27;2021-11-16 10:08:11.846317
25;2021-11-16 10:08:12.889414
37;2021-11-16 10:08:13.932796
31;2021-11-16 10:08:14.981855
41;2021-11-16 10:08:16.026736
40;2021-11-16 10:08:17.072531
20;2021-11-16 10:08:18.118180
45;2021-11-16 10:08:19.163204
22;2021-11-16 10:08:20.207687
30;2021-11-16 10:08:21.251726
44;2021-11-16 10:08:22.298163
28;2021-11-16 10:08:23.341168
40;2021-11-16 10:08:24.386953
21;2021-11-16 10:08:25.432683
29;2021-11-16 10:08:26.476709
35;2021-11-16 10:08:27.520718
34;2021-11-16 10:08:28.565544
24;2021-11-16 10:08:29.609543
24;2021-11-16 10:08:30.655632
32;2021-11-16 10:08:31.703148
38;2021-11-16 10:08:32.753152
22;2021-11-16 10:08:33.798149
21;2021-11-16 10:08:34.863147
25;2021-11-16 10:08:35.907146
32;2021-11-16 10:08:36.954150
34;2021-11-16 10:08:37.998606
43;2021-11-16 10:08:39.046184
44;2021-11-16 10:08:40.094733
23;2021-11-16 10:08:41.145846
37;2021-11-16 10:08:42.194154
30;2021-11-16 10:08:43.238994
37;2021-11-16 10:08:44.283490
21;2021-11-16 10:08:45.327636
45;2021-11-16 10:08:46.372048
36;2021-11-16 10:08:47.433633
22;2021-11-16 10:08:48.475680
22;2021-11-16 10:08:49.516675
42;2021-11-16 10:08:50.561023
39;2021-11-16 10:08:51.608123
24;2021-11-16 10:08:52.649122
27;2021-11-16 10:08:53.696119
20;2021-11-16 10:08:54.743120
44;2021-11-16 10:08:55.790128
42;2021-11-16 10:08:56.833125
44;2021-11-16 10:08:57.877118
34;2021-11-16 10:08:58.920117
34;2021-11-16 10:08:59.968092
20;2021-11-16 10:09:01.015093
36;2021-11-16 10:09:02.060090
24;2021-11-16 10:09:03.106085
30;2021-11-16 10:09:05.701085
24;2021-11-16 10:09:06.758086
38;2021-11-16 10:09:07.818087
29;2021-11-16 10:09:08.862830
28;2021-11-16 10:09:09.907828
24;2021-11-16 10:09:10.949825
20;2021-11-16 10:09:11.997828
25;2021-11-16 10:09:13.040826
22;2021-11-16 10:09:14.086842
29;2021-11-16 10:09:15.129849
20;2021-11-16 10:09:16.170839
26;2021-11-16 10:09:17.220839
34;2021-11-16 10:09:18.263477
39;2021-11-16 10:09:19.307477
29;2021-11-16 10:09:20.355488
44;2021-11-16 10:09:21.398212
27;2021-11-16 10:09:22.443344
33;2021-11-16 10:09:23.485343
31;2021-11-16 10:09:24.535344
41;2021-11-16 10:09:25.581345
34;2021-11-16 10:09:26.625724
44;2021-11-16 10:09:27.672723
42;2021-11-16 10:09:28.723722
45;2021-11-16 10:09:29.772724
33;2021-11-16 10:09:30.822219
27;2021-11-16 10:09:31.870627
28;2021-11-16 10:09:32.912710
45;2021-11-16 10:09:33.956710
21;2021-11-16 10:09:35.008714
29;2021-11-16 10:09:36.052913
38;2021-11-16 10:09:37.096676
21;2021-11-16 10:09:38.141490
34;2021-11-16 10:09:39.189504
29;2021-11-16 10:09:40.234399
27;2021-11-16 10:09:41.281197
41;2021-11-16 10:09:42.333196
39;2021-11-16 10:09:43.377200
27;2021-11-16 10:09:44.424198
25;2021-11-16 10:09:45.466375
26;2021-11-16 10:09:46.512375
34;2021-11-16 10:09:47.568376
29;2021-11-16 10:09:48.615373
22;2021-11-16 10:09:49.657374
32;2021-11-16 10:09:50.701724
27;2021-11-16 10:09:51.745718
29;2021-11-16 10:09:52.791722
20;2021-11-16 10:09:53.834143
42;2021-11-16 10:09:54.881158
28;2021-11-16 10:09:55.922692
41;2021-11-16 10:09:56.967229
39;2021-11-16 10:09:58.009262
34;2021-11-16 10:09:59.053649
39;2021-11-16 10:10:00.098833
27;2021-11-16 10:10:01.137798
25;2021-11-16 10:10:02.179842
44;2021-11-16 10:10:03.556811
20;2021-11-16 10:10:05.306990
20;2021-11-16 10:10:07.298322
28;2021-11-16 10:10:09.300063
28;2021-11-16 10:10:11.343068
38;2021-11-16 10:10:13.299752
41;2021-11-16 10:10:15.297295
39;2021-11-16 10:10:17.083721
37;2021-11-16 10:10:18.133319
23;2021-11-16 10:10:21.299953
27;2021-11-16 10:10:23.303792
44;2021-11-16 10:10:25.296905
22;2021-11-16 10:10:27.301489
24;2021-11-16 10:10:29.305969
32;2021-11-16 10:10:31.297660
26;2021-11-16 10:10:57.302307
21;2021-11-16 10:11:24.305376
33;2021-11-16 10:11:54.305552
23;2021-11-16 10:12:20.300746
28;2021-11-16 10:12:46.299073
36;2021-11-16 10:13:13.300895
31;2021-11-16 10:13:40.801633
30;2021-11-16 10:14:11.302701
39;2021-11-16 10:14:39.302885
24;2021-11-16 10:15:06.302891
34;2021-11-16 10:15:28.981033
29;2021-11-16 10:28:42.987699
25;2021-11-16 10:29:11.150638
31;2021-11-16 10:29:12.214330
31;2021-11-16 10:29:13.261668
43;2021-11-16 10:29:14.326986
40;2021-11-16 10:29:15.376725
34;2021-11-16 10:29:16.424106
23;2021-11-16 10:29:17.469656
38;2021-11-16 10:29:18.516684
23;2021-11-16 10:29:19.578671
28;2021-11-16 10:29:34.484429
43;2021-11-16 10:29:35.534690
21;2021-11-16 10:29:36.592724
43;2021-11-16 10:29:37.648966
38;2021-11-16 10:29:38.704341
24;2021-11-16 10:29:39.766685
36;2021-11-16 10:29:40.816895
39;2021-11-16 10:29:42.311642
44;2021-11-16 10:29:44.301636
44;2021-11-16 10:29:46.306710
22;2021-11-16 10:29:48.302637
33;2021-11-16 10:29:50.046325
26;2021-11-16 10:29:51.111246
